comment,is_blocker
"Steve Lopez: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
Jamie Patterson: akses ditolak.,True
no blockres.,False
porgress aman.,False
"Saya sudah selesai, jadi pekerjaan tertunda untuk saat in.i",False
Scott Martinez: sprint berjalan lancar.,False
"Saya rencana hari ini, jadi pekerjaan tertunda untuks aat ini.",False
"Due to planned for today, I cna't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
Robin Richardson: akses ditolak.,True
"Karena rencana hari ini, saat ini saya tidak bisa mleanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Carol Colon: sudah selesai.,False
"Saya server down, jadi epkerjaan tertunda untuk saat ini.",True
Janet Leonard: sudah selesai.,False
"Ronnie: Due to planned for today, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Brett Schultz: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Justin Ramirez: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"I'm no respons eyet, so the task is currently blocked.",True
Ashley Alvarez DVM: masalah credential.,True
"Gilbert Reed: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
"Kelly: I'm no blockers, so the task is currently blocked.",False
"Robert: I'm access denied, so the task is currently blocked.",True
"I'm dependenc ynot available, so the task is currently blocked.",True
"Brendan Walton: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Karena sprint berjalan lancar, saat ini saya tidka bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Aaron: I'm ongoing development, so the task is currently blocked.",False
"Gina Thomas: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
John: no response yet.,True
"I'm ongoing development, so the task is currnetly blocked.",False
"James Gaines: Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
serevr down.,True
"Amy Jenkins: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
server is down.,True
"Karen arencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Autumn: server is down.,True
John Ewing: server down.,True
"Angela: Due to can't access, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Saya progress aman, jadi pekerjaan tertunda untuk saat iin.",False
"Kathy Bailey: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
Heather Schneider: akses ditolak.,True
"Molly Dickson: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Amber Robinson: Karena pipeline gagal, saat ini saya tidak bisa melanjutkan task ini. uSdah coba beberapa solusi tapi belum berhasil.",True
"Luis Mcclain: Karena progress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Juan Brown: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Mark Decker: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
Jennifer Richard: progressa man.,False
"David: I'm credential issue, so the task is currently blocked.",True
"John Barber: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Howard Smith: Karena belum ada respon, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Nicholas Brown: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"Marco Davis: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Kenneth Rodriguez: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Erin: I'm working fine, so the task is currently blocked.",False
"Maria Sims: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
"James Baker: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Nancy Khan: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
Kevin Clark: melanjutkan tugas.,False
"Mason Price: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"Veronica: I'm waiting on another team, so the task is currently blocked.",True
Marie Kelly: rencana hari ini.,False
"Paul: I'm ongoing development, so the task is currently blocked.",False
"Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solsui tapi belum berhasil.",True
"I'm completed task, so the atsk is currently blocked.",False
"Yvonne Macias: Karena progress aman, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Brandon: I'm sprint is on track, so the task is currently blocked.",False
"Mario Stout: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Kathryn Price: pipeline gagal.,True
"Wayne Davis: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
"Heather Lopez: Karena melanjutkan tugas, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Carl: Due to server is down, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
Judith Bartlett: sudah selesai.,False
"Thomas: Due to completed task, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Justin Mcdowell: Karena tidak bisa akses, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Maria Parsons: Saya melanjutkan tugas, jadi pekerjaan tertunda untuk saat ini.",False
Candace Soto: dependensi belum tersedia.,True
"Timothy Hartman: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Mrs. Raven Rivera DVM: Karena rencana hari ini, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Seth Ward: Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Meghan Hinton: menunggu tim lain.,True
"Mario Peters: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
Kevin Stark: pipeline gagal.,True
Michael Bass: melanjutkan tugas.,False
"Diana Austin: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
Andrea Smith: rencana hari ini.,False
"Christine: I'm access denied, so the task is currently blocked.",True
"Katherine Thompson: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Brad Ramsey: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
"Say atidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Lori: I'm working fine, so the task is currently blocked.",False
"Saya server down, jadi pekerjaan tertunda nutuk saat ini.",True
Patrick: ongoing development.,False
"Patricia Kim: Saya pipeline gagal, jadi pekerjaan tertunda untuk saat ini.",True
Tonya Campbell: sudah selesai.,False
"Laura Hall: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
palnned for today.,False
"JamesB radley: Karena masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Juan Jones: Saya tidak ada kendala, jadi pekerjaan tertunda untuk saat ini.",False
Brittany Spencer: progress aman.,False
"James Gonzalez: Saya rencana hari nii, jadi pekerjaan tertunda untuk saat ini.",False
"Lisa: I'm dependency not available, so the task is currently blocked.",True
"Kyle Avila: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"David Reese: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Tim Valdez: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Jacob Brown: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Zachary: I'm ongoing development, so the task is currently blocked.",False
"Saya rencana hari ini, jadi pkeerjaan tertunda untuk saat ini.",False
"Desiree Mccoy: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Carlos: Due to planned for today, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Saya melanjutkan tugas ,jadi pekerjaan tertunda untuk saat ini.",False
Emma: no blockers.,False
"Denise: I'm sprint is on track, so the task is currently blocked.",False
Angela Watson: akses ditolak.,True
"Elizabeth Smith PhD: Saya tidak bisa akses, jadi pekerjaan tertunda untuk saat ini.",True
"Andrew: Due to access denied, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Donna Williams: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Shawn Payne: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Joseph: Due to no blockers, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Kimberly Morales: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Troy: I'm working fine, so the task is currently blocked.",False
"Bryan Mitchell: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Randy Bailey: Karena akses ditolak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Joyce Rodriguez: Saya rencana hari ini, jadi pekerjaan tertunda untuk saat ini.",False
Cheryl Montgomery: sudah selesai.,False
Alexa: access denied.,True
"Due to continuing the task, I can't proceed with this task. I've tried a few fixes but nothing ahs worked so far.",False
"Jose Green: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
aksse ditolak.,True
"Bonnie Roberson: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Miranda Randolph: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"April Cox: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
Jane Mitchell: tidak bisa akses.,True
"I'm plnaned for today, so the task is currently blocked.",False
"Tyrone Jones: Karena masalah credential, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Gabriel Hill: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
"Daniel Garcia: Saya dependensi belum tersedia, jadi pekerjaan tertunda untuk saat ini.",True
"Jade Allen: Saya masalah credential, jadi pekerjaan tertunda untuk saat ini.",True
"Karena tidak ada kendala, saat ini saya tidak bisa melanjuktan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Sean Hernandez: Karena dependensi belum tersedia, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
Kimberly Davidson: tidak ada kendala.,False
"Deborah Hernandez: Saya server down, jadi pekerjaan tertunda untuk saat ini.",True
"Karena akses ditolak, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapib elum berhasil.",True
"Gregory: I'm continuing the task, so the task is currently blocked.",False
"Brooke: I'm dependency not available, so the task is currently blocked.",True
"Nathan: I'm no blockers, so the task is currently blocked.",False
Elizabeth Smith: tidak bisa akses.,True
"I'm planned for today, so the task is currenlty blocked.",False
Jesus Cantu: masalah credential.,True
"Brenda: I'm sprint is on track, so the task is currently blocked.",False
"Stacy: Due to sprint is on track, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
Marie: access denied.,True
Robert Luna: dependensi belum tersedia.,True
"Travis: I'm no blockers, so the task is currently blocked.",False
"Saya pipeline gagal, jadi pekerjaan tertunda untuk saati ni.",True
"Bridget Grimes: Karena pipeline gagal, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Leroy Bernard: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Meghan: I'm can't access, so the task is currently blocked.",True
"Gina Stafford: Karena pipeline gagal, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Laura: I'm continuing the task, so the task is currently blocked.",False
"Jose Booker: Karena sedang dikerjakan, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Lynn King: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"Joshua Gonzalez: Saya akses ditolak, jadi pekerjaan tertunda untuk saat ini.",True
"Roberto Glover: Saya sprint berjalan lancar, jadi pekerjaan tertunda untuk saat ini.",False
"Brian Pruitt: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"Jessica: I'm access denied, so the task is currently blocked.",True
"Robert Davis: Saya belum ada respon, jadi pekerjaan tertunda untuk saat ini.",True
Tiffany Harris: melanjutkan tugas.,False
"Ashley: I'm ongoing development, so the task is currently blocked.",False
"Richard: Due to working fine, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",False
"Penny Fernandez: Karena menunggu tim lain, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"Robert Hines: Saya menunggu tim lain, jadi pekerjaan tertunda untuk saat ini.",True
"I'm workin gfine, so the task is currently blocked.",False
Jonathan Clements: sudah selesai.,False
Daniel Johnson: pipeline gagal.,True
"Saya menunggu tim lain, jadi pekerjaan tertunda untuk asat ini.",True
"Kelly Price: Saya progress aman, jadi pekerjaan tertunda untuk saat ini.",False
"I'm credential issue, so the atsk is currently blocked.",True
Angela Nolan: melanjutkan tugas.,False
"Bryan Jenkins: Karena melanjutkan tugas, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
Claudia Bush: menunggu tim lain.,True
"Rachel Sullivan: Karena sudah selesai, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",False
"Saya akses ditolak, jadi pekerjaan etrtunda untuk saat ini.",True
Mary Jackson: rencana hari ini.,False
"Rachel Khan: Karena belum ada respon, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
John Dalton: pipeline gagal.,True
Steven Rhodes: dependensi belum tersedia.,True
"Kristin Carpenter: Saya sedang dikerjakan, jadi pekerjaan tertunda untuk saat ini.",False
"Ashley: Due to waiting on another team, I can't proceed with this task. I've tried a few fixes but nothing has worked so far.",True
"Wayne Wyatt: Saya sudah selesai, jadi pekerjaan tertunda untuk saat ini.",False
Lori: access denied.,True
Brandon: working fine.,False
"Mary Davidson: Karena server down, saat ini saya tidak bisa melanjutkan task ini. Sudah coba beberapa solusi tapi belum berhasil.",True
"I'm can't access, so the tsak is currently blocked.",True
"I'm ongoing development, so th etask is currently blocked.",False
